theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note,source,notes
mega_hot_free_market_extension,all_a_free,600418,江淮汽车,free all-A stock list; theme inferred from public name keywords,3203,0.00031220730565095225,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,600419,天润乳业,free all-A stock list; theme inferred from public name keywords,3204,0.00031210986267166043,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,600420,国药现代,free all-A stock list; theme inferred from public name keywords,3205,0.00031201248049921997,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600421,退市华嵘,free all-A stock list; theme inferred from public name keywords,3206,0.00031191515907673113,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,600422,昆药集团,free all-A stock list; theme inferred from public name keywords,3207,0.0003118178983473651,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600423,*ST柳化,free all-A stock list; theme inferred from public name keywords,3208,0.0003117206982543641,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,600425,XD青松建,free all-A stock list; theme inferred from public name keywords,3209,0.0003116235587410408,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600426,华鲁恒升,free all-A stock list; theme inferred from public name keywords,3210,0.00031152647975077883,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
central_soe_high_dividend,all_a_free,600428,中远海特,free all-A stock list; theme inferred from public name keywords,3211,0.0003114294612270321,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600429,三元股份,free all-A stock list; theme inferred from public name keywords,3212,0.00031133250311332503,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600433,冠豪高新,free all-A stock list; theme inferred from public name keywords,3213,0.0003112356053532524,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600435,北方导航,free all-A stock list; theme inferred from public name keywords,3214,0.00031113876789047915,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600436,片仔癀,free all-A stock list; theme inferred from public name keywords,3215,0.00031104199066874026,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600438,通威股份,free all-A stock list; theme inferred from public name keywords,3216,0.0003109452736318408,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600439,瑞贝卡,free all-A stock list; theme inferred from public name keywords,3217,0.00031084861672365556,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600444,国机通用,free all-A stock list; theme inferred from public name keywords,3218,0.00031075201988812925,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600446,金证股份,free all-A stock list; theme inferred from public name keywords,3219,0.00031065548306927616,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600448,华纺股份,free all-A stock list; theme inferred from public name keywords,3220,0.00031055900621118014,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,600449,宁夏建材,free all-A stock list; theme inferred from public name keywords,3221,0.0003104625892579944,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,600452,涪陵电力,free all-A stock list; theme inferred from public name keywords,3222,0.00031036623215394165,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600455,博通股份,free all-A stock list; theme inferred from public name keywords,3223,0.00031026993484331366,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
metals_energy_metals,all_a_free,600456,宝钛股份,free all-A stock list; theme inferred from public name keywords,3224,0.00031017369727047146,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600458,时代新材,free all-A stock list; theme inferred from public name keywords,3225,0.000310077519379845,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600459,贵研铂业,free all-A stock list; theme inferred from public name keywords,3226,0.00030998140111593303,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600460,士兰微,free all-A stock list; theme inferred from public name keywords,3227,0.0003098853424233034,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600461,洪城环境,free all-A stock list; theme inferred from public name keywords,3228,0.0003097893432465923,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600463,空港股份,free all-A stock list; theme inferred from public name keywords,3229,0.0003096934035305048,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600467,好当家,free all-A stock list; theme inferred from public name keywords,3230,0.00030959752321981426,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,600468,百利电气,free all-A stock list; theme inferred from public name keywords,3231,0.00030950170225936243,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600469,风神股份,free all-A stock list; theme inferred from public name keywords,3232,0.0003094059405940594,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600470,六国化工,free all-A stock list; theme inferred from public name keywords,3233,0.0003093102381688834,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600475,华光环能,free all-A stock list; theme inferred from public name keywords,3234,0.00030921459492888067,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600476,*ST湘邮,free all-A stock list; theme inferred from public name keywords,3235,0.0003091190108191654,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600477,杭萧钢构,free all-A stock list; theme inferred from public name keywords,3236,0.00030902348578491963,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600478,科力远,free all-A stock list; theme inferred from public name keywords,3237,0.00030892801977139327,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,600479,千金药业,free all-A stock list; theme inferred from public name keywords,3238,0.00030883261272390367,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600480,凌云股份,free all-A stock list; theme inferred from public name keywords,3239,0.00030873726458783575,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
